,category,full_text,retweet_count,created_at,geo
1333,COVID,RT @OhioHouseDems: It’s been 173 days since the Ohio House passed comprehensive legislation to address the coronavirus. The GOP has ignored…,6,Tue Sep 15 23:07:12 +0000 2020,
1334,COVID,"RT @TobiRachel_: UK! It’s time to put your tweets where your mouth is! 

As of Sep 18, the government will say they “consulted the public”…",481,Tue Sep 15 23:07:12 +0000 2020,
1335,COVID,"RT @getFANDOM: 'South Park's first ever hour-long episode will tackle COVID-19 in 'The Pandemic Special' on Sept. 30 😷

(via @SouthPark)
ht…",353,Tue Sep 15 23:07:12 +0000 2020,
1336,COVID,@BEDHEAD21122 @TrumpWarRoom And he still doesn’t have Covid!!,0,Tue Sep 15 23:07:11 +0000 2020,
1337,COVID,"I have downloaded this app! 

Please download. It adds on e more layer of safety to let us know if we were near a person who tested positive for COVID-19. https://t.co/ytKtwW5vji",0,Tue Sep 15 23:07:11 +0000 2020,
1338,COVID,"RT @TrillanesSonny: After sleeping and watching Netflix for a week, duterte finally came up with a plan to deal with COVID. In the exact wo…",560,Tue Sep 15 23:07:11 +0000 2020,
1339,COVID,"RT @PolicyResponse: Inclusion and equity must be at the core of our COVID-19 economic recovery plans, @CukierWendy of @RyersonDI says in a…",3,Tue Sep 15 23:07:11 +0000 2020,
1340,COVID,@ElijahSchaffer @EvanKatz13 More people show up at a Covid funeral than attend one of his rallies.,0,Tue Sep 15 23:07:11 +0000 2020,
1341,COVID,RT @ZidanSports: I decided it was time to create a comprehensive list of MMA fighters using their online platforms to peddle dangerous cons…,128,Tue Sep 15 23:07:11 +0000 2020,
1342,COVID,Covid doesn't discriminate....only it does apparently. https://t.co/P1Fg0jdYwI,0,Tue Sep 15 23:07:11 +0000 2020,
1343,COVID,RT @ericgarland: Not only is this group a non-profit - it's also breaking U.S. labor laws. People are convincing their minor children to en…,85,Tue Sep 15 23:07:11 +0000 2020,
1344,COVID,"RT @MahuaMoitra: Yesterday’s written answers in LS:
No date on migrant deaths
No data on compensation
No data on hit to unorganised sector…",5445,Tue Sep 15 23:07:11 +0000 2020,
1345,COVID,"RT @HCCI1: We are asking for folks in #hamont to donate any used laptops, iPads, &amp; computers to support Black youth heading back to school.…",108,Tue Sep 15 23:07:11 +0000 2020,
1346,COVID,@spelllingchamp I get it. The island is a metaphor. For COVID. #TwinArnold,0,Tue Sep 15 23:07:11 +0000 2020,
1347,COVID,RT @Dean_Of_Fun_KCS: Check up on your teacher friends.  We are not doing so hot right now.  Covid is spreading like wildfire in our schools…,398,Tue Sep 15 23:07:11 +0000 2020,
1348,COVID,"RT @JaniceDean: You did not use science when you ordered over 6,000 Covid patients into nursing homes.",3198,Tue Sep 15 23:07:11 +0000 2020,
1349,COVID,RT @brownsugarmove: This week there will some updates inregards to the Brown Sugar Awards. COVID has tried us but we have prevailed! Can’t…,3,Tue Sep 15 23:07:11 +0000 2020,
1350,COVID,Athletics leads every conversation about education. CoVid? Let’s start athletics first. School start times? That affects athletic practices and games. Transgender student rights? Not in athletics. Buildings? Weight rooms!,0,Tue Sep 15 23:07:11 +0000 2020,
1351,COVID,RT @googoomamameter: damn offset getting divorced bc he been working 24/7 to find the cure to covid-19 🤦‍♂️ cardi b ungrateful https://t.co…,404,Tue Sep 15 23:07:11 +0000 2020,
1352,COVID,"RT @guardian: Coronavirus live news: World still at 'beginning' of pandemic, WHO Covid-19 envoy warns https://t.co/vf145AYpRa",22,Tue Sep 15 23:07:11 +0000 2020,
1353,COVID,"I'm still perplexed that there's people out there who don't believe in science and facts. People who think COVID-19 is fake/overblown, that global warming is a myth, that the earth is flat, and that vaccines are bad. What the fuck kind of world are we living in?",0,Tue Sep 15 23:07:11 +0000 2020,
1354,COVID,"RT @elena_SF_CA: If 43% of us are middle class, 38% working class, then we make up over 80% of the voters in the US.

Given #Covid_19 &amp; all…",5,Tue Sep 15 23:07:10 +0000 2020,
1355,COVID,"RT @NathanLerner: Indonesia is making citizens who break the national face mask law dig graves for COVID victims.

Brilliant.",5107,Tue Sep 15 23:07:10 +0000 2020,
1356,COVID,RT @TheDailyShow: A house full of Covid-positive college students threw a party in Ohio. We are so f**ked. https://t.co/f5PSJbXNYh,534,Tue Sep 15 23:07:10 +0000 2020,
1357,COVID,"RT @Avik: So @YouTube just took down a June 23 interview that Scott Atlas (@SWAtlasHoover) did with his employer, Stanford's @HooverInst, b…",7501,Tue Sep 15 23:07:10 +0000 2020,
1358,COVID,"RT @ericswalwell: We've passed massive COVID relief, election reforms, police reforms, gun reforms, climate change bills, health care prote…",3265,Tue Sep 15 23:07:10 +0000 2020,
1359,COVID,"Respect the Essence of Ur Embodiment's Clock=Soul+H""our"" Time-True Aims, Never Lock/Block its Embodied Reverence.......................#PostCorona #COVID #Coronavirus https://t.co/rp3IYJrd8n",0,Tue Sep 15 23:07:10 +0000 2020,
1360,COVID,"RT @peterjmartel: While working w/ @AFSCMICJProgram and the @carceralinquiry on this report (https://t.co/s7IFUtwSZk), we learned that many…",2,Tue Sep 15 23:07:10 +0000 2020,
1361,COVID,"RT @josh_hammer: Friendly reminder that the *only* explicit intention of the COVID lockdowns was to prevent hospital capacity overload.

Th…",13434,Tue Sep 15 23:07:10 +0000 2020,
1362,COVID,"RT @mmpadellan: REMINDER: Jared Kushner ditched a national COVID-19 plan because he believed it would ONLY hit Blue states, and they could…",6133,Tue Sep 15 23:07:10 +0000 2020,
1363,COVID,"RT @kylegriffin1: Pool report. Biden on Trump and COVID relief: ""He should get off the damn golf course and sit down in the Oval Office and…",1623,Tue Sep 15 23:07:09 +0000 2020,
1364,COVID,RT @latrobe: The #COVID19 death toll is reported every day by state and federal governments. These numbers are often used to assess how #pu…,2,Tue Sep 15 23:07:09 +0000 2020,
1365,COVID,"RT @JoeBiden: This morning, parents all across the West — already worried about their kids being indoors because of COVID-19 — are now also…",16165,Tue Sep 15 23:07:09 +0000 2020,
1366,COVID,"RT @laura_sanditon: If you get the chance to visit Bowood, I’d highly recommend it! Beautiful grounds &amp; house (closed atm due to Covid)

I’…",49,Tue Sep 15 23:07:09 +0000 2020,
1367,COVID,@mrbenjaminlaw Half of Melbs cafes are outside already prior to covid. I think some industry nobs cant be bothered resetting the tables so rather complain.,0,Tue Sep 15 23:07:09 +0000 2020,
1368,COVID,"RT @AlexandraErin: South Park's doing a pandemic special? Can't wait to find out that sure maybe covid sucks, maybe people are dying, and m…",27,Tue Sep 15 23:07:09 +0000 2020,
1369,COVID,"RT @Pramod_kumar_MD: @eligreenspan @BillCassidy ""This important bipartisan legislation would allow tens of thousands of nurses and physicia…",2,Tue Sep 15 23:07:09 +0000 2020,
1370,COVID,"RT @Hindutva__watch: Covid-19 &amp; Migrant Problems Aren’t for Parliament. Let’s Discuss Bollywood’s Media Trial Instead
https://t.co/ee5ax2yJ…",1,Tue Sep 15 23:07:09 +0000 2020,
1371,COVID,"RT @WorldBank: Check out our interactive dashboard to see upcoming monthly debt service payments worldwide, and find out what it means for…",10,Tue Sep 15 23:07:09 +0000 2020,
1372,COVID,"@xFLAPJACKo @DavidWinterTV Actually no it has killed almost 200k in america alone. If you have cancer... and you get hit by a bus.. the bus killed you, not cancer.  Covid is the bus.",0,Tue Sep 15 23:07:09 +0000 2020,
1373,COVID,"RT @TheNewDailyAu: #BREAKING Victoria has recorded  42 new coronavirus infections. Sadly, eight more deaths have been confirmed. #Covid_19",2,Tue Sep 15 23:07:09 +0000 2020,
1374,COVID,"As remote learning begins for students across the country, many schools, including in the Chicago area, have reported hacks that involve images of guns, pornography and other inappropriate photos, video or language being shared in their virtual classrooms. https://t.co/cQQTCChlBv",0,Tue Sep 15 23:07:09 +0000 2020,
1375,COVID,RT @Domenic_Toronto: It breaks my heart when I see or hear of Canadians who are absolutely terrified of this Covid hoax. Canadians who trus…,153,Tue Sep 15 23:07:09 +0000 2020,
1376,COVID,"RT @MSNBC: ""Everything, across the board, about the fight against coronavirus has been thoroughly politicized,"" @Laurie_Garrett says, discu…",30,Tue Sep 15 23:07:08 +0000 2020,
1377,COVID,"RT @EricLisann: LSU football has 100 players, most of whom are positive for covid, plus an army of admin, trainers, coaches etc who have be…",14,Tue Sep 15 23:07:08 +0000 2020,
1378,COVID,"RT @CBSPhilly: JUST IN: A federal judge on Monday struck down Gov. Tom Wolf’s pandemic restrictions that required people to stay at home, p…",4990,Tue Sep 15 23:07:08 +0000 2020,
1379,COVID,RT @647_416: @globalnews Have you ever gotten TESTED for the FLU and COVID?,49,Tue Sep 15 23:07:08 +0000 2020,
1380,COVID,"@GeorgeLeeRTE Hi George, the breakdown in Dublin of COVID is very unclear.  Is there a map that breaks down the Dublin divisions by suburbs?",0,Tue Sep 15 23:07:08 +0000 2020,
1381,COVID,"The moment that we desensitize ourselves to the fact that even a 90-something-year-old has more time with his or her family, grandkids, maybe great-grandkids, and COVID takes it from them – it’s not acceptable. We must fight to protect ALL our people. #TogetherKy https://t.co/A5KfOrH85R",6,Tue Sep 15 23:07:08 +0000 2020,
1382,COVID,"RT @EdsonCGuido: The Philippines has now surpassed Germany in terms of total cases, according to the Johns Hopkins University COVID-19 dash…",470,Tue Sep 15 23:07:08 +0000 2020,
1383,COVID,"RT @GameDayOJ: This is really how I was tryin' to be this weekend, in Dallas...

... but then COVID had to screw it all up.

Still might go…",2,Tue Sep 15 23:07:08 +0000 2020,
1384,COVID,RT @Dean_Of_Fun_KCS: Check up on your teacher friends.  We are not doing so hot right now.  Covid is spreading like wildfire in our schools…,398,Tue Sep 15 23:07:08 +0000 2020,
1385,COVID,"RT @KevinCate: This one irritates me to no end, because somewhere some Trump staffer or TV firm typed in ""teacher and pre-school child duri…",303,Tue Sep 15 23:07:08 +0000 2020,
1386,COVID,"RT @donwinslow: Dear Trump rallygoers,

If #Covid_19 is a hoax as many of you have said on camera to journalists, why is Donald Trump havin…",5814,Tue Sep 15 23:07:08 +0000 2020,
1387,COVID,"RT @buildstrong1: ..Yep, The CDC has been LYING the entire time.!!

Judge Jeanine and Dr. Robert Hariri Confirm Gateway Pundit Reporting fr…",3,Tue Sep 15 23:07:08 +0000 2020,
1388,COVID,RT @ctvottawa: Students at Queen’s University now have a new way to get tested for COVID-19. A new satellite testing centre has opened its…,1,Tue Sep 15 23:07:08 +0000 2020,
1389,COVID,@realDonaldTrump Good. All nice and Covid-19 comfortable? #ImpeachedForever  #Liar,0,Tue Sep 15 23:07:08 +0000 2020,
1390,COVID,"RT @BBGMarket: Argentina is currently the country with the highest number of COVID-19 deaths per million people. 

The South American natio…",2424,Tue Sep 15 23:07:08 +0000 2020,
1391,COVID,"RT @ericswalwell: We've passed massive COVID relief, election reforms, police reforms, gun reforms, climate change bills, health care prote…",3265,Tue Sep 15 23:07:07 +0000 2020,
1392,COVID,"RT @nikkifried: We have seen a 26% increase in #COVID19 in our kids since school began in Florida.

Because of @GovRonDeSantis, most parent…",267,Tue Sep 15 23:07:07 +0000 2020,
1393,COVID,"RT @Pramod_kumar_MD: @eligreenspan @senatemajldr @SenJohnThune @SenToddYoung ""This important bipartisan legislation would allow tens of tho…",2,Tue Sep 15 23:07:07 +0000 2020,
1394,COVID,Whistleblower: Georgia immigration facility is COVID-19 hotbed https://t.co/0ID6BWkfmD,1,Tue Sep 15 23:07:07 +0000 2020,
1395,COVID,RT @theangiestanton: Join us!!! Tonight at 7pm EST I’m talking with Dr. Armstrong about COVID and how District 5 can recover. 🇺🇸 https://t.…,16,Tue Sep 15 23:07:07 +0000 2020,
1396,COVID,RT @ChuckCallesto: BREAKING REPORT: Thousands In North Carolina's Mecklenburg County INCORRECTLY TOLD THEY HAVE COVID-19 In Alleged ‘Techni…,1745,Tue Sep 15 23:07:07 +0000 2020,
1397,COVID,RT @McopMi: MCOP is proud to announce the Small Business Support Program. The intent of this program is to help local small businesses cope…,2,Tue Sep 15 23:07:07 +0000 2020,
1398,COVID,"@ImJohnEli No he's trying to stop the spred ,shit happens and with covid its more often than not.",0,Tue Sep 15 23:07:07 +0000 2020,
1399,COVID,"RT @kylegriffin1: Pool report. Biden on Trump and COVID relief: ""He should get off the damn golf course and sit down in the Oval Office and…",1623,Tue Sep 15 23:07:07 +0000 2020,
1400,COVID,"RT @iamqotl: @SBSNews If she has the money, which she obviously has, then she can mount legal challenges aplenty.
What a shame she isn’t us…",2,Tue Sep 15 23:07:07 +0000 2020,
1401,COVID,@MikeManuel57 You went from calling his a rapist and a pedo to showing me shit about Covid,0,Tue Sep 15 23:07:07 +0000 2020,
1402,COVID,"RT @Iam_Afrodisiac: Planned Parenthood does health exams, cancer screenings, STD testing, Covid testing but these people think only abortio…",55594,Tue Sep 15 23:07:07 +0000 2020,
1403,COVID,"@RakausTim @abcnews It also keeps on dropping, from 7880 active cases to just over 1000 yesterday with possibly less than 1000 today.  So yes nearly 7000 less people have Covid now. I think that's working, do you?",0,Tue Sep 15 23:07:07 +0000 2020,
1404,COVID,RT @kylegriffin1: JPMorgan Chase has sent home a number of its employees in New York City after an unspecified number tested positive for t…,214,Tue Sep 15 23:07:07 +0000 2020,
1405,COVID,Wisconsin was previously on Chicago’s list in late July and then removed the following month when cases dropped. https://t.co/vWIp4u0Vui,0,Tue Sep 15 23:07:07 +0000 2020,
1406,COVID,Man pictured wearing a snake as a 'face mask' on a bus https://t.co/pqGh9p02Re this is proof that pathetic brexshit tory little England is full of loonys.,0,Tue Sep 15 23:07:06 +0000 2020,
1407,COVID,RT @Everton: 🏟 | We have today confirmed our process for refunding Season Ticket Members for any 2020/21 fixtures they are unable to attend…,153,Tue Sep 15 23:07:06 +0000 2020,
1408,COVID,RT @thedailybeast: Scientific American has endorsed Democratic nominee Joe Biden in the magazine’s first-ever presidential endorsement in i…,23,Tue Sep 15 23:07:06 +0000 2020,
1409,COVID,"RT @nprpolitics: As President Trump continues making repeated claims about a coronavirus vaccine being available before the 2020 election,…",24,Tue Sep 15 23:07:06 +0000 2020,
1410,COVID,"RT @DearAuntCrabby: So, Netanyahu and Trump craft together a fake ""peace deal,"" when there no war, to deflect away from the Covid-19 pandem…",1457,Tue Sep 15 23:07:06 +0000 2020,
1411,COVID,RT @detroitnews: Michigan Gov. Gretchen Whitmer says President Donald Trump's campaign events in the state this month violated her COVID-19…,4,Tue Sep 15 23:07:06 +0000 2020,
1412,COVID,"RT @kylegriffin1: Pool report. Biden on Trump and COVID relief: ""He should get off the damn golf course and sit down in the Oval Office and…",1623,Tue Sep 15 23:07:06 +0000 2020,
1413,COVID,@DartmouthDerek Covid has been a dream come true for the rich. You can ratchet up the extortion that they previously had to cap. Now you can charge kids for standing too close as you make them go to an enclosed space. Think of the profit!,0,Tue Sep 15 23:07:06 +0000 2020,
1414,COVID,RT @abcnews: #BREAKING: Victoria has recorded 42 new cases of COVID-19 overnight. Another eight people have died.,13,Tue Sep 15 23:07:06 +0000 2020,
1415,COVID,"Covid-19 says: ""That's one small step for man, one giant leap for mankind.""

#negativeselection 
#naturalselection maybe unnatural.. we'll see..",0,Tue Sep 15 23:07:06 +0000 2020,
1416,COVID,RT @DiazCanelB: The imperial arrogance ignored the international community's full support to the resolution Comprehensive and Coordinated R…,211,Tue Sep 15 23:07:06 +0000 2020,
1417,COVID,RT @KamVTV: The media should start reporting the number of kids that go missing every day the way they report Covid numbers. Maybe that wou…,6403,Tue Sep 15 23:07:06 +0000 2020,
1418,COVID,@SecretaryLevine @GovernorTomWolf Wolf closes all businesses in PA including liquor stores. Hundreds of people stood outside them to buy liquor before they shut creating a COVID Petri dish. This is how dumb your governor is. You voted for him?,0,Tue Sep 15 23:07:06 +0000 2020,
1419,COVID,"Send her 10K today, bitch it’s covid😩 https://t.co/UDKTTYXPbq",0,Tue Sep 15 23:07:05 +0000 2020,
1420,COVID,RT @DrDenaGrayson: 🚨BREAKING: Michael Caputo &amp; other Trump appointees interfered with @CDCgov’s weekly reports on #COVID19—and even tried t…,5340,Tue Sep 15 23:07:05 +0000 2020,
1421,COVID,RT @TheDailyShow: A house full of Covid-positive college students threw a party in Ohio. We are so f**ked. https://t.co/f5PSJbXNYh,535,Tue Sep 15 23:07:05 +0000 2020,
1422,COVID,"RT @kylegriffin1: Pool report. Biden on Trump and COVID relief: ""He should get off the damn golf course and sit down in the Oval Office and…",1623,Tue Sep 15 23:07:05 +0000 2020,
1423,COVID,from 9/11 To #COVID_19 nineteen years of permanent emergency. very interesting article. https://t.co/ksATSLE8dP,0,Tue Sep 15 23:07:05 +0000 2020,
1424,COVID,"RT @uzzielsama: Why covid 😢, she deserves better 😞, concert and new CD 😭 https://t.co/oXwjeXuWFc",6,Tue Sep 15 23:07:05 +0000 2020,
1425,COVID,RT @MOREcaucusUFT: New: If there is a positive Covid case in your school you can submit it to us via this form: https://t.co/RkIye2zrPY. We…,23,Tue Sep 15 23:07:05 +0000 2020,
1426,COVID,"Whilst never wanted to undermine seriousness of covid situation, too many people suffering indirectly. Either operations cancelled, mental health neglected or companionship ignored, are we in danger of throwing out the baby with the bathwater?",0,Tue Sep 15 23:07:05 +0000 2020,
1427,COVID,"@borie_nla @Adeola0503 Na wa o. Fake Covid-19 test result?

They want to kobalize Nigerians",0,Tue Sep 15 23:07:05 +0000 2020,
1428,COVID,"RT @mmpadellan: REMINDER: Jared Kushner ditched a national COVID-19 plan because he believed it would ONLY hit Blue states, and they could…",6135,Tue Sep 15 23:07:04 +0000 2020,
1429,COVID,AFAN President Urges Buhari To Address Nigeria On Preparedness To Contain COVID-19 https://t.co/LBSAXdZbAl,0,Tue Sep 15 23:07:04 +0000 2020,
1430,COVID,RT @DNCWarRoom: NEW AD: Trump lied to Americans during a pandemic and now over 190K have died and millions are experiencing the painful eco…,1759,Tue Sep 15 23:07:04 +0000 2020,
1431,COVID,"RT @yeahunoeme: Remember when Trump said he could shoot (kill) somebody on 5th Ave &amp; he wouldn’t lose any voters? 
Well he was right &amp; he’s…",16,Tue Sep 15 23:07:04 +0000 2020,
1432,COVID,RT @adamcancryn: Full story: @SenSchumer calls for Azar’s resignation in blistering floor speech – accusing him of losing control of HHS an…,45,Tue Sep 15 23:07:04 +0000 2020,
1433,COVID,"RT @PittChancellor: Congratulations, @PittDeptofMed, on this promising development in the fight against COVID-19, and thank you to our worl…",6,Tue Sep 15 23:07:04 +0000 2020,
1434,COVID,"RT @Avik: So @YouTube just took down a June 23 interview that Scott Atlas (@SWAtlasHoover) did with his employer, Stanford's @HooverInst, b…",7501,Tue Sep 15 23:07:04 +0000 2020,
1435,COVID,"RT @DanRather: Yes, the Earth will continue to orbit the sun. And yes, it will become fall in the Northern Hemisphere. And “It’ll start get…",23851,Tue Sep 15 23:07:04 +0000 2020,
1436,COVID,RT @Willie700WLW: In the last 8 months in Hamilton County and the City of Cincinnati... There has been ZERO Persons under the age of 19 hav…,26,Tue Sep 15 23:07:04 +0000 2020,
1437,COVID,"RT @PodForTheCause: Listen and subscribe on your favorite podcast app! #PodForTheCause

https://t.co/oMMibFrJws",1,Tue Sep 15 23:07:04 +0000 2020,
1438,COVID,Dr. Anthony Fauci commended Vermont's efforts for having the lowest COVID-19 case rates and said the state is a model for the rest of the country. https://t.co/mBlw6GWVBM,0,Tue Sep 15 23:07:04 +0000 2020,
1439,COVID,"RT @Breaking911: Chinese Scientist Claims She Has Proof COVID-19 Was Made In Wuhan Lab, Was Forced To Flee China - https://t.co/lrzXm4Fyb0…",1442,Tue Sep 15 23:07:04 +0000 2020,
1440,COVID,RT @thechrisbuskirk: Arizona now has the lowest number of COVID cases in ICU since tracking began in early April. All other metrics are dow…,286,Tue Sep 15 23:07:04 +0000 2020,
1441,COVID,"RT @LawrenceSellin: Dr. Li-Meng Yan, who investigated the origin of the #COVID19 virus during the initial outbreak in Wuhan China as a medi…",161,Tue Sep 15 23:07:04 +0000 2020,
1442,COVID,RT @SecretaryLevine: We must continue to take important steps to protect public health with the possible resurgence of COVID-19 and the flu…,15,Tue Sep 15 23:07:04 +0000 2020,
1443,COVID,RT @chelsea_hetho: #BREAKING: A member of the ADF completing mandatory hotel quarantine at Pier One Sydney Harbour has been fined for a COV…,371,Tue Sep 15 23:07:04 +0000 2020,
1444,COVID,@BrysonBradford Why do you say Covid Can you explain a bit more?,0,Tue Sep 15 23:07:04 +0000 2020,
1445,COVID,"RT @ZNeveri: Young doctor explains why he’s against forced COVID-19 vaccine

Full video: https://t.co/21ngYE7NJ8 https://t.co/tDoZPoPCPl",2557,Tue Sep 15 23:07:04 +0000 2020,
1446,COVID,RT @gpconservatory: Thank you to @nbcchicago for listing us as a top Covid-Friendly destination for Fall in Chicago 2020! 🌻 🍂 🍁 🎃 We’ve had…,1,Tue Sep 15 23:07:04 +0000 2020,
1447,COVID,"Parents Lament N25,000 COVID-19 Test Levy On Babcock Varsity Students https://t.co/cOb9ei6ZN3",0,Tue Sep 15 23:07:04 +0000 2020,
1448,COVID,"@PatriceHEvans @CatholicVote Trying everyday to be a saint? So you’re cool with caged children, forced hysterectomies, and. Almost 200,000 deaths because of his mismanagement of Covid. You’re a hypocrite.",0,Tue Sep 15 23:07:03 +0000 2020,
1449,COVID,RT @seanchriscastle: ...TGI’s roof caving in is the last symbol of COVID affecting social life lol,45,Tue Sep 15 23:07:03 +0000 2020,
1450,COVID,"RT @MikeDesai: What are we up to, in India!!

Pakistan’s economy is beginning to show momentum as Covid cases taper off https://t.co/aNR65L…",4,Tue Sep 15 23:07:03 +0000 2020,
1451,COVID,"Community Event:

Covid-19 Testing

@ New Life Church
2657 S Lawndale Ave
Chicago IL 60623

Tues thru Thurs 
September 22,23,24, 2020
9:30-1:30pm",0,Tue Sep 15 23:07:03 +0000 2020,
1452,COVID,"RT @donwinslow: Dear Trump rallygoers,

If #Covid_19 is a hoax as many of you have said on camera to journalists, why is Donald Trump havin…",5815,Tue Sep 15 23:07:03 +0000 2020,
1453,COVID,"RT @mmpadellan: REMINDER: Jared Kushner ditched a national COVID-19 plan because he believed it would ONLY hit Blue states, and they could…",6135,Tue Sep 15 23:07:03 +0000 2020,
1454,COVID,"Protests and Trump rallies both carry covid-19 risks. But there’s a reason Trump’s rallies are worse, @DrLeanaWen writes: https://t.co/yNhKpdxu5n",1,Tue Sep 15 23:07:03 +0000 2020,
1455,COVID,"RT @kylegriffin1: Pool report. Biden on Trump and COVID relief: ""He should get off the damn golf course and sit down in the Oval Office and…",1623,Tue Sep 15 23:07:03 +0000 2020,
1456,COVID,"RT @BBCNWT: Health Secretary Matt Hancock has conceded that the UK's Covid testing system is facing ""operational challenges"" after Labour a…",1596,Tue Sep 15 23:07:03 +0000 2020,
1457,COVID,"#COVID19VicData UPDATED: We have reissued today's data as there are 81 cases with unknown source in Metro Melbourne, not 82, as earlier tweeted. Yesterday there were 42 new cases reported and 8 lives lost. Info: https://t.co/eTputEZdhs https://t.co/buI8b9yv7J",22,Tue Sep 15 23:07:03 +0000 2020,
1458,COVID,Nigeria Securing More Sea Time For Cadets Despite COVID-19 – Jamoh https://t.co/6FXbmmysHA,0,Tue Sep 15 23:07:03 +0000 2020,
1459,COVID,"Join ASLA’s Transportation Professional Practice Network (PPN) on Tuesday, September 22 for an informal Zoom “coffee break” discussion of COVID-19 construction safety trends and issues. https://t.co/YttZmpqk7Q https://t.co/vYP01qzDGa",0,Tue Sep 15 23:07:03 +0000 2020,
1460,COVID,"RT @RichardEGrant: Please can someone explain to me why, when you land in Rome, there is a swift and well organised COVID test, with the re…",7584,Tue Sep 15 23:07:03 +0000 2020,
1461,COVID,RT @KamVTV: The media should start reporting the number of kids that go missing every day the way they report Covid numbers. Maybe that wou…,6404,Tue Sep 15 23:07:03 +0000 2020,
1462,COVID,RT @_sechabarsa: 7 months of a pandemic and i haven't lost a family member or friend to Covid and I'm grateful ❤,127,Tue Sep 15 23:07:03 +0000 2020,
1463,COVID,RT @thedailybeast: Scientific American has endorsed Democratic nominee Joe Biden in the magazine’s first-ever presidential endorsement in i…,23,Tue Sep 15 23:07:03 +0000 2020,
1464,COVID,RT @RealEricCarmen: Historic Peace Deals in the Middle East signed and U of Pittsburgh find molecule that can defeat Covid. Trending on Twi…,223,Tue Sep 15 23:07:03 +0000 2020,
1465,COVID,"RT @AntiToryAllies: Mark Francois has not attended the Commons for at least two weeks yet in that time has voted nine times.
Another MP has…",1849,Tue Sep 15 23:07:02 +0000 2020,
1466,COVID,"RT @crampell: Even before covid, though, new international student enrollment had been declining. Reasons that U.S. colleges cite for decli…",17,Tue Sep 15 23:07:02 +0000 2020,
1467,COVID,"RT @Pramod_kumar_MD: @ASNKidney @eligreenspan @anupamuab @thehill ""This important bipartisan legislation would allow tens of thousands of n…",2,Tue Sep 15 23:07:02 +0000 2020,
1468,COVID,"RT @Eleven_Films: Remember your life before Covid?
#HowWeGotHere

New from @donwinslow 🔥

 https://t.co/1y5igmNmjq",673,Tue Sep 15 23:07:02 +0000 2020,
1469,COVID,RT @Investingcom: *PRESIDENT TRUMP SAYS U.S. WILL HAVE COVID VACCINE IN A MATTER OF WEEKS - FOX NEWS INTERVIEW https://t.co/rEY2QLGzAV,54,Tue Sep 15 23:07:02 +0000 2020,
1470,COVID,"RT @iran_policy: Iran: The People’s Mojahedin Organization of Iran (PMOI / #MEK) announced this afternoon, September 15, 2020, that #Corona…",27,Tue Sep 15 23:07:02 +0000 2020,
1471,COVID,"RT @SirTobiasMOS: Stress, anxiety and depression levels soar under UK Covid-19 restrictions https://t.co/HOdDNWsL2S #Psychotherapie #PKV",1,Tue Sep 15 23:07:02 +0000 2020,
1472,COVID,"RT @NYSAnimal: When Covid first started, and we all had to stay in, the air got clearer, animals freed up, water was cleaner, now a damn ge…",12194,Tue Sep 15 23:07:02 +0000 2020,
1473,COVID,RT @LeeksDry: Twitter Suspends Account Of Chinese Scientist Who Published Paper Alleging Covid Was Created In Wuhan Lab | Zero Hedge https:…,2,Tue Sep 15 23:07:02 +0000 2020,
1474,COVID,"RT @DrDenaGrayson: 🚨BREAKING: Just days after @realDonaldTrump praised JP Morgan for requiring employees to return to the office, the bank…",239,Tue Sep 15 23:07:02 +0000 2020,
1475,COVID,"https://t.co/qlKiiG10Ov Between covid and back to school and wildfires and hurricanes, we all need a little #selfcare Here are some quick and easy ways to do that when we have so little time for ourselves. #Mom2Summit #family #wellness #MentalHealthMatters #writing #blogger",0,Tue Sep 15 23:07:02 +0000 2020,
1476,COVID,"RT @OnwardState: JUST IN: Penn State has reported 458 more University Park coronavirus cases, according to an update to its COVID-19 Dashbo…",72,Tue Sep 15 23:07:02 +0000 2020,
1477,COVID,"RT @peterjukes: It's the same the whole world over. 

""Why won't you let me have my opinion about Covid? Are we free to speak my mind?""

""Y…",21,Tue Sep 15 23:07:02 +0000 2020,
1478,COVID,RT @kylegriffin1: JPMorgan Chase has sent home a number of its employees in New York City after an unspecified number tested positive for t…,215,Tue Sep 15 23:07:02 +0000 2020,
1479,COVID,RT @EshaKaul1: COVID related Hemophagocytic Lymphohistiocytosis....developed 14 days after initial presentation with sudden severe cytopeni…,13,Tue Sep 15 23:07:02 +0000 2020,
1480,COVID,"RT @mmpadellan: REMINDER: Jared Kushner ditched a national COVID-19 plan because he believed it would ONLY hit Blue states, and they could…",6135,Tue Sep 15 23:07:02 +0000 2020,
1481,COVID,"RT @John_F_Kennnedy: Twitter Suspends Account Of Chinese Scientist Who Published Paper Alleging Covid🇨🇳 Was Created In Wuhan Lab
https://t.…",2016,Tue Sep 15 23:07:01 +0000 2020,
1482,COVID,Interesting survey showing about 1 in 4 people in #Manitoba think #COVID-19 in being exaggerated. #Winnipeg  https://t.co/pFpzw4hUl8 https://t.co/mPsQXAKmjj,0,Tue Sep 15 23:07:01 +0000 2020,
1483,COVID,"RT @OntarioSPCA: The COVID-19 pandemic has hit many families hard. Read Lucifer's story in today's blog: https://t.co/xyuo1wGk5d.

You can…",4,Tue Sep 15 23:07:01 +0000 2020,
